日期,客户编码,客户名称,产品编码,产品名称,送量,退量,销量,金额
2014/9/1,1023008,KFC---大润发,352,3.5英寸汉堡面包(470g),28,0,28,163.8
2014/9/1,1023008,KFC---大润发,371,长方形汉堡面包(620g),20,0,20,134
2014/9/1,1023008,KFC---大润发,10295,燕麦恰巴达面包(620g）,4,0,4,26.52
2014/9/1,1023019,KFC---四平店,351,4寸汉堡面包(570g),48,0,48,292.32
2014/9/1,1023019,KFC---四平店,352,3.5英寸汉堡面包(470g),44,0,44,257.4
2014/9/1,1023019,KFC---四平店,371,长方形汉堡面包(620g),20,0,20,134
2014/9/1,1023019,KFC---四平店,10295,燕麦恰巴达面包(620g）,4,0,4,26.52
2014/9/1,1023046,迪亚联华---台儿庄店,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),2,0,2,12
2014/9/1,1023046,迪亚联华---台儿庄店,6,曼可顿牛奶三文治面包-芝士口味(350g),2,0,2,12
2014/9/1,1023046,迪亚联华---台儿庄店,10156,曼可顿美味方经典红豆面包(125g),4,0,4,14
2014/9/1,1023046,迪亚联华---台儿庄店,10164,曼可顿美味方纯软心巧克力面包(125g),4,0,4,14
2014/9/1,1023046,迪亚联华---台儿庄店,10175,曼可顿黄金堡法式软丝面包,2,0,2,15.4
2014/9/1,1023046,迪亚联华---台儿庄店,10193,曼可顿阳光蛋糕-香醇蛋奶味(189g),6,0,6,45.6
2014/9/1,1023046,迪亚联华---台儿庄店,10203,曼可顿特选系列粗粮吐司面包(400g),2,0,2,12.6
2014/9/1,1023046,迪亚联华---台儿庄店,10216,曼可顿红豆面包(136g),3,0,3,10.8
2014/9/1,1023046,迪亚联华---台儿庄店,10226,曼可顿皇冠面包-奶皇味(200g),3,3,0,0
2014/9/1,1023046,迪亚联华---台儿庄店,10231,曼可顿黄金蛋糕-原味(170g),4,0,4,28
2014/9/1,1023046,迪亚联华---台儿庄店,10263,曼可顿超醇面包(400g),6,0,6,44.76
2014/9/1,1023057,KFC---五莲店,351,4寸汉堡面包(570g),32,0,32,194.88
2014/9/1,1023057,KFC---五莲店,352,3.5英寸汉堡面包(470g),40,0,40,234
2014/9/1,1023057,KFC---五莲店,371,长方形汉堡面包(620g),8,0,8,53.6
2014/9/1,1023061,KFC---乳山店,351,4寸汉堡面包(570g),52,0,52,316.68
2014/9/1,1023061,KFC---乳山店,352,3.5英寸汉堡面包(470g),40,0,40,234
2014/9/1,1023061,KFC---乳山店,371,长方形汉堡面包(620g),12,0,12,80.4
2014/9/1,1023061,KFC---乳山店,10295,燕麦恰巴达面包(620g）,4,0,4,26.52
2014/9/1,1023077,迪亚天天---龙江店,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),10,0,10,60
2014/9/1,1023077,迪亚天天---龙江店,6,曼可顿牛奶三文治面包-芝士口味(350g),6,4,2,12
2014/9/1,1023077,迪亚天天---龙江店,10156,曼可顿美味方经典红豆面包(125g),3,0,3,10.5
2014/9/1,1023077,迪亚天天---龙江店,10164,曼可顿美味方纯软心巧克力面包(125g),3,0,3,10.5
2014/9/1,1023077,迪亚天天---龙江店,10175,曼可顿黄金堡法式软丝面包,10,0,10,77
2014/9/1,1023077,迪亚天天---龙江店,10203,曼可顿特选系列粗粮吐司面包(400g),2,0,2,12.6
2014/9/1,1023077,迪亚天天---龙江店,10226,曼可顿皇冠面包-奶皇味(200g),3,0,3,22.8
2014/9/1,1023077,迪亚天天---龙江店,10263,曼可顿超醇面包(400g),12,4,8,59.68
2014/9/1,1023079,迪亚天天---青云店,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),8,0,8,48
2014/9/1,1023079,迪亚天天---青云店,6,曼可顿牛奶三文治面包-芝士口味(350g),7,1,6,36
2014/9/1,1023079,迪亚天天---青云店,10156,曼可顿美味方经典红豆面包(125g),3,0,3,10.5
2014/9/1,1023079,迪亚天天---青云店,10164,曼可顿美味方纯软心巧克力面包(125g),3,0,3,10.5
2014/9/1,1023079,迪亚天天---青云店,10172,曼可顿特选系列经典白面包(400g),1,0,1,5.9
2014/9/1,1023079,迪亚天天---青云店,10175,曼可顿黄金堡法式软丝面包,7,4,3,23.1
2014/9/1,1023079,迪亚天天---青云店,10193,曼可顿阳光蛋糕-香醇蛋奶味(189g),3,0,3,22.8
2014/9/1,1023079,迪亚天天---青云店,10203,曼可顿特选系列粗粮吐司面包(400g),3,0,3,18.9
2014/9/1,1023079,迪亚天天---青云店,10216,曼可顿红豆面包(136g),4,0,4,14.4
2014/9/1,1023079,迪亚天天---青云店,10226,曼可顿皇冠面包-奶皇味(200g),1,0,1,7.6
2014/9/1,1023079,迪亚天天---青云店,10231,曼可顿黄金蛋糕-原味(170g),3,0,3,21
2014/9/1,1023079,迪亚天天---青云店,10263,曼可顿超醇面包(400g),10,6,4,29.84
2014/9/1,1024046,联家超市---武宁店,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),20,0,20,126
2014/9/1,1024046,联家超市---武宁店,6,曼可顿牛奶三文治面包-芝士口味(350g),20,0,20,126
2014/9/1,1024046,联家超市---武宁店,325,曼可顿芝麻仔汉堡面包(285g),10,0,10,43
2014/9/1,1024046,联家超市---武宁店,10129,曼可顿全麦高纤维面包(250g),5,0,5,27.5
2014/9/1,1024046,联家超市---武宁店,10155,曼可顿美味方香橙提子面包(125g),5,0,5,16.5
2014/9/1,1024046,联家超市---武宁店,10156,曼可顿美味方经典红豆面包(125g),10,0,10,33
2014/9/1,1024046,联家超市---武宁店,10172,曼可顿特选系列经典白面包(400g),10,0,10,59
2014/9/1,1024046,联家超市---武宁店,10175,曼可顿黄金堡法式软丝面包,3,0,3,24.3
2014/9/1,1024046,联家超市---武宁店,10203,曼可顿特选系列粗粮吐司面包(400g),5,0,5,31.5
2014/9/1,1024046,联家超市---武宁店,10256,曼可顿黄金蛋糕-巧克力口味(170g),2,0,2,13.6
2014/9/1,1024046,联家超市---武宁店,10257,曼可顿皇冠面包-花生酱味(200g),1,0,1,8
2014/9/1,1024046,联家超市---武宁店,10263,曼可顿超醇面包(400g),24,0,24,179.04
2014/9/1,1024046,联家超市---武宁店,10400,曼可顿强化营养面包（甜味）(310g),20,0,20,92
2014/9/1,1024046,联家超市---武宁店,10402,曼可顿强化营养面包（全麦）(310g),20,0,20,94
2014/9/1,1024135,乐购---光新店,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),100,0,100,630
2014/9/1,1024135,乐购---光新店,6,曼可顿牛奶三文治面包-芝士口味(350g),80,0,80,504
2014/9/1,1024135,乐购---光新店,325,曼可顿芝麻仔汉堡面包(285g),10,0,10,43
2014/9/1,1024135,乐购---光新店,10175,曼可顿黄金堡法式软丝面包,10,0,10,81
2014/9/1,1024135,乐购---光新店,10203,曼可顿特选系列粗粮吐司面包(400g),20,0,20,126
2014/9/1,1024135,乐购---光新店,10207,曼可顿椰蓉面包(136g),5,0,5,18
2014/9/1,1024135,乐购---光新店,10216,曼可顿红豆面包(136g),5,0,5,18
2014/9/1,1024135,乐购---光新店,10263,曼可顿超醇面包(400g),120,0,120,955.2
2014/9/1,1024135,乐购---光新店,10333,曼可顿手撕包（65g）,20,0,20,47.6
2014/9/1,1024135,乐购---光新店,10341,曼可顿超醇面包-全麦(200g),12,0,12,59.16
2014/9/1,1024135,乐购---光新店,10351,曼可顿手撕包-原味(120g),20,0,20,84
2014/9/1,1024135,乐购---光新店,10400,曼可顿强化营养面包（甜味）(310g),30,0,30,147
2014/9/1,1024135,乐购---光新店,10401,曼可顿强化营养面包（咸味）(310g),30,0,30,147
2014/9/1,1024135,乐购---光新店,10402,曼可顿强化营养面包（全麦）(310g),40,0,40,200
2014/9/1,1024337,农工商--NO7,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),1,1,0,0
2014/9/1,1024337,农工商--NO7,6,曼可顿牛奶三文治面包-芝士口味(350g),1,2,-1,-6.3
2014/9/1,1024337,农工商--NO7,10156,曼可顿美味方经典红豆面包(125g),1,0,1,3.5
2014/9/1,1024337,农工商--NO7,10164,曼可顿美味方纯软心巧克力面包(125g),1,0,1,3.5
2014/9/1,1024337,农工商--NO7,10175,曼可顿黄金堡法式软丝面包,1,1,0,0
2014/9/1,1024337,农工商--NO7,10226,曼可顿皇冠面包-奶皇味(200g),1,0,1,8
2014/9/1,1024337,农工商--NO7,10263,曼可顿超醇面包(400g),2,0,2,15.92
2014/9/1,1024337,农工商--NO7,10333,曼可顿手撕包（65g）,1,1,0,0
2014/9/1,1024337,农工商--NO7,10400,曼可顿强化营养面包（甜味）(310g),4,0,4,19.6
2014/9/1,1024337,农工商--NO7,10401,曼可顿强化营养面包（咸味）(310g),1,0,1,4.9
2014/9/1,1026120,农工商--NO104,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),2,0,2,12.6
2014/9/1,1026120,农工商--NO104,6,曼可顿牛奶三文治面包-芝士口味(350g),2,0,2,12.6
2014/9/1,1026120,农工商--NO104,10156,曼可顿美味方经典红豆面包(125g),2,0,2,7
2014/9/1,1026120,农工商--NO104,10175,曼可顿黄金堡法式软丝面包,1,0,1,8.1
2014/9/1,1026120,农工商--NO104,10216,曼可顿红豆面包(136g),2,0,2,7.2
2014/9/1,1026120,农工商--NO104,10226,曼可顿皇冠面包-奶皇味(200g),1,0,1,8
2014/9/1,1026120,农工商--NO104,10231,曼可顿黄金蛋糕-原味(170g),1,0,1,7.4
2014/9/1,1026120,农工商--NO104,10333,曼可顿手撕包（65g）,3,0,3,7.14
2014/9/1,1026120,农工商--NO104,10341,曼可顿超醇面包-全麦(200g),2,0,2,9.86
2014/9/1,1026232,农工商--NO40,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),3,0,3,18
2014/9/1,1026232,农工商--NO40,6,曼可顿牛奶三文治面包-芝士口味(350g),4,0,4,24
2014/9/1,1026232,农工商--NO40,325,曼可顿芝麻仔汉堡面包(285g),3,0,3,12.9
2014/9/1,1026232,农工商--NO40,10164,曼可顿美味方纯软心巧克力面包(125g),3,3,0,0
2014/9/1,1026232,农工商--NO40,10172,曼可顿特选系列经典白面包(400g),2,0,2,11.8
2014/9/1,1026232,农工商--NO40,10203,曼可顿特选系列粗粮吐司面包(400g),3,0,3,18.9
2014/9/1,1026232,农工商--NO40,10226,曼可顿皇冠面包-奶皇味(200g),1,0,1,8
2014/9/1,1026232,农工商--NO40,10231,曼可顿黄金蛋糕-原味(170g),1,0,1,7.4
2014/9/1,1026232,农工商--NO40,10263,曼可顿超醇面包(400g),10,0,10,74.6
2014/9/1,1026232,农工商--NO40,10333,曼可顿手撕包（65g）,10,0,10,23.8
2014/9/1,1026232,农工商--NO40,10341,曼可顿超醇面包-全麦(200g),5,0,5,24.65
2014/9/1,1026232,农工商--NO40,10400,曼可顿强化营养面包（甜味）(310g),3,3,0,0
2014/9/1,1026232,农工商--NO40,10401,曼可顿强化营养面包（咸味）(310g),3,3,0,0
2014/9/1,1026238,农工商--NO68,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),2,0,2,12.6
2014/9/1,1026238,农工商--NO68,10164,曼可顿美味方纯软心巧克力面包(125g),2,0,2,7
2014/9/1,1026238,农工商--NO68,10263,曼可顿超醇面包(400g),4,0,4,31.84
2014/9/1,1026238,农工商--NO68,10333,曼可顿手撕包（65g）,3,0,3,7.14
2014/9/1,1026238,农工商--NO68,10341,曼可顿超醇面包-全麦(200g),2,0,2,9.86
2014/9/1,1026238,农工商--NO68,10401,曼可顿强化营养面包（咸味）(310g),2,0,2,9.8
2014/9/1,1026411,农工商--NO170,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),1,0,1,6.3
2014/9/1,1026411,农工商--NO170,6,曼可顿牛奶三文治面包-芝士口味(350g),1,0,1,6.3
2014/9/1,1026411,农工商--NO170,10175,曼可顿黄金堡法式软丝面包,1,0,1,8.1
2014/9/1,1026411,农工商--NO170,10203,曼可顿特选系列粗粮吐司面包(400g),1,0,1,6.3
2014/9/1,1026411,农工商--NO170,10226,曼可顿皇冠面包-奶皇味(200g),2,0,2,16
2014/9/1,1026411,农工商--NO170,10231,曼可顿黄金蛋糕-原味(170g),0,1,-1,-7.4
2014/9/1,1026411,农工商--NO170,10263,曼可顿超醇面包(400g),2,0,2,15.92
2014/9/1,1026411,农工商--NO170,10341,曼可顿超醇面包-全麦(200g),2,2,0,0
2014/9/1,1028089,KFC---太仓店,351,4寸汉堡面包(570g),4,0,4,26.48
2014/9/1,1028089,KFC---太仓店,352,3.5英寸汉堡面包(470g),20,0,20,125.6
2014/9/1,1028108,农工商--NO66,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),-10,0,-10,-63
2014/9/1,1028108,农工商--NO66,6,曼可顿牛奶三文治面包-芝士口味(350g),-10,0,-10,-63
2014/9/1,1028108,农工商--NO66,10155,曼可顿美味方香橙提子面包(125g),-5,0,-5,-17.5
2014/9/1,1028108,农工商--NO66,10156,曼可顿美味方经典红豆面包(125g),-5,0,-5,-17.5
2014/9/1,1028108,农工商--NO66,10164,曼可顿美味方纯软心巧克力面包(125g),-5,0,-5,-17.5
2014/9/1,1028108,农工商--NO66,10172,曼可顿特选系列经典白面包(400g),-4,0,-4,-23.6
2014/9/1,1028108,农工商--NO66,10175,曼可顿黄金堡法式软丝面包,-4,0,-4,-32.4
2014/9/1,1028108,农工商--NO66,10203,曼可顿特选系列粗粮吐司面包(400g),-4,0,-4,-25.2
2014/9/1,1028108,农工商--NO66,10226,曼可顿皇冠面包-奶皇味(200g),-4,0,-4,-32
2014/9/1,1028108,农工商--NO66,10400,曼可顿强化营养面包（甜味）(310g),-10,0,-10,-49
2014/9/1,1028108,农工商--NO66,10401,曼可顿强化营养面包（咸味）(310g),-10,0,-10,-49
2014/9/1,1028716,易买得---曲阳店,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),30,0,30,168
2014/9/1,1028716,易买得---曲阳店,6,曼可顿牛奶三文治面包-芝士口味(350g),30,0,30,168
2014/9/1,1028716,易买得---曲阳店,325,曼可顿芝麻仔汉堡面包(285g),5,0,5,21.5
2014/9/1,1028716,易买得---曲阳店,10231,曼可顿黄金蛋糕-原味(170g),4,0,4,29.6
2014/9/1,1028716,易买得---曲阳店,10256,曼可顿黄金蛋糕-巧克力口味(170g),4,0,4,30.4
2014/9/1,1028716,易买得---曲阳店,10263,曼可顿超醇面包(400g),10,0,10,79.6
2014/9/1,1028716,易买得---曲阳店,10400,曼可顿强化营养面包（甜味）(310g),10,0,10,49
2014/9/1,1028716,易买得---曲阳店,10401,曼可顿强化营养面包（咸味）(310g),10,0,10,49
2014/9/1,1028716,易买得---曲阳店,10402,曼可顿强化营养面包（全麦）(310g),30,0,30,150
2014/9/1,1028717,易买得--瑞虹店,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),18,0,18,100.8
2014/9/1,1028717,易买得--瑞虹店,6,曼可顿牛奶三文治面包-芝士口味(350g),20,0,20,112
2014/9/1,1028717,易买得--瑞虹店,325,曼可顿芝麻仔汉堡面包(285g),8,0,8,34.4
2014/9/1,1028717,易买得--瑞虹店,10129,曼可顿全麦高纤维面包(250g),5,0,5,27.5
2014/9/1,1028717,易买得--瑞虹店,10156,曼可顿美味方经典红豆面包(125g),6,0,6,21
2014/9/1,1028717,易买得--瑞虹店,10175,曼可顿黄金堡法式软丝面包,6,0,6,46.2
2014/9/1,1028717,易买得--瑞虹店,10226,曼可顿皇冠面包-奶皇味(200g),4,0,4,30.4
2014/9/1,1028717,易买得--瑞虹店,10263,曼可顿超醇面包(400g),8,0,8,63.68
2014/9/1,1028717,易买得--瑞虹店,10402,曼可顿强化营养面包（全麦）(310g),80,0,80,400
2014/9/1,1028717,易买得--瑞虹店,10407,曼可顿丹麦条-提子(80g),5,0,5,14.9
2014/9/1,1028717,易买得--瑞虹店,10408,曼可顿丹麦条-红豆(80g),5,0,5,14.9
2014/9/1,1028717,易买得--瑞虹店,10409,曼可顿大理石面包-巧克力味(70g),3,0,3,8.16
2014/9/1,1028717,易买得--瑞虹店,10410,曼可顿大理石面包-奶黄味(70g),3,0,3,8.16
2014/9/1,1028825,迪亚天天---三门店,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),3,0,3,18
2014/9/1,1028825,迪亚天天---三门店,6,曼可顿牛奶三文治面包-芝士口味(350g),3,0,3,18
2014/9/1,1028825,迪亚天天---三门店,10156,曼可顿美味方经典红豆面包(125g),3,0,3,10.5
2014/9/1,1028825,迪亚天天---三门店,10164,曼可顿美味方纯软心巧克力面包(125g),3,0,3,10.5
2014/9/1,1028825,迪亚天天---三门店,10172,曼可顿特选系列经典白面包(400g),2,0,2,11.8
2014/9/1,1028825,迪亚天天---三门店,10175,曼可顿黄金堡法式软丝面包,2,0,2,15.4
2014/9/1,1028825,迪亚天天---三门店,10226,曼可顿皇冠面包-奶皇味(200g),1,0,1,7.6
2014/9/1,1028825,迪亚天天---三门店,10231,曼可顿黄金蛋糕-原味(170g),2,0,2,14
2014/9/1,1028825,迪亚天天---三门店,10263,曼可顿超醇面包(400g),7,0,7,52.22
2014/9/1,1028836,迪亚天天---桃浦店,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),5,0,5,30
2014/9/1,1028836,迪亚天天---桃浦店,6,曼可顿牛奶三文治面包-芝士口味(350g),5,0,5,30
2014/9/1,1028836,迪亚天天---桃浦店,10156,曼可顿美味方经典红豆面包(125g),2,0,2,7
2014/9/1,1028836,迪亚天天---桃浦店,10164,曼可顿美味方纯软心巧克力面包(125g),2,0,2,7
2014/9/1,1028836,迪亚天天---桃浦店,10172,曼可顿特选系列经典白面包(400g),3,0,3,17.7
2014/9/1,1028836,迪亚天天---桃浦店,10175,曼可顿黄金堡法式软丝面包,2,0,2,15.4
2014/9/1,1028836,迪亚天天---桃浦店,10203,曼可顿特选系列粗粮吐司面包(400g),3,0,3,18.9
2014/9/1,1028836,迪亚天天---桃浦店,10216,曼可顿红豆面包(136g),2,0,2,7.2
2014/9/1,1028836,迪亚天天---桃浦店,10226,曼可顿皇冠面包-奶皇味(200g),4,0,4,30.4
2014/9/1,1028836,迪亚天天---桃浦店,10231,曼可顿黄金蛋糕-原味(170g),6,0,6,42
2014/9/1,1028836,迪亚天天---桃浦店,10263,曼可顿超醇面包(400g),12,0,12,89.52
2014/9/1,1028841,迪亚天天--德平,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),3,0,3,18
2014/9/1,1028841,迪亚天天--德平,6,曼可顿牛奶三文治面包-芝士口味(350g),3,0,3,18
2014/9/1,1028841,迪亚天天--德平,10156,曼可顿美味方经典红豆面包(125g),1,1,0,0
2014/9/1,1028841,迪亚天天--德平,10164,曼可顿美味方纯软心巧克力面包(125g),2,0,2,7
2014/9/1,1028841,迪亚天天--德平,10172,曼可顿特选系列经典白面包(400g),1,0,1,5.9
2014/9/1,1028841,迪亚天天--德平,10175,曼可顿黄金堡法式软丝面包,2,0,2,15.4
2014/9/1,1028841,迪亚天天--德平,10216,曼可顿红豆面包(136g),2,0,2,7.2
2014/9/1,1028841,迪亚天天--德平,10263,曼可顿超醇面包(400g),6,0,6,44.76
2014/9/1,1028842,迪亚天天--晋元,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),12,2,10,60
2014/9/1,1028842,迪亚天天--晋元,6,曼可顿牛奶三文治面包-芝士口味(350g),12,2,10,60
2014/9/1,1028842,迪亚天天--晋元,10156,曼可顿美味方经典红豆面包(125g),5,0,5,17.5
2014/9/1,1028842,迪亚天天--晋元,10164,曼可顿美味方纯软心巧克力面包(125g),5,0,5,17.5
2014/9/1,1028842,迪亚天天--晋元,10172,曼可顿特选系列经典白面包(400g),1,0,1,5.9
2014/9/1,1028842,迪亚天天--晋元,10175,曼可顿黄金堡法式软丝面包,8,5,3,23.1
2014/9/1,1028842,迪亚天天--晋元,10203,曼可顿特选系列粗粮吐司面包(400g),4,0,4,25.2
2014/9/1,1028842,迪亚天天--晋元,10216,曼可顿红豆面包(136g),6,0,6,21.6
2014/9/1,1028842,迪亚天天--晋元,10226,曼可顿皇冠面包-奶皇味(200g),1,0,1,7.6
2014/9/1,1028842,迪亚天天--晋元,10231,曼可顿黄金蛋糕-原味(170g),6,3,3,21
2014/9/1,1028842,迪亚天天--晋元,10263,曼可顿超醇面包(400g),10,4,6,44.76
2014/9/1,1028844,迪亚天天---沪东店,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),3,0,3,18
2014/9/1,1028844,迪亚天天---沪东店,6,曼可顿牛奶三文治面包-芝士口味(350g),3,0,3,18
2014/9/1,1028844,迪亚天天---沪东店,10164,曼可顿美味方纯软心巧克力面包(125g),3,0,3,10.5
2014/9/1,1028844,迪亚天天---沪东店,10172,曼可顿特选系列经典白面包(400g),3,0,3,17.7
2014/9/1,1028844,迪亚天天---沪东店,10175,曼可顿黄金堡法式软丝面包,2,0,2,15.4
2014/9/1,1028844,迪亚天天---沪东店,10203,曼可顿特选系列粗粮吐司面包(400g),5,0,5,31.5
2014/9/1,1028844,迪亚天天---沪东店,10231,曼可顿黄金蛋糕-原味(170g),2,0,2,14
2014/9/1,1028844,迪亚天天---沪东店,10263,曼可顿超醇面包(400g),6,0,6,44.76
2014/9/1,1028861,迪亚联华---栖山店,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),4,0,4,24
2014/9/1,1028861,迪亚联华---栖山店,6,曼可顿牛奶三文治面包-芝士口味(350g),3,0,3,18
2014/9/1,1028861,迪亚联华---栖山店,10156,曼可顿美味方经典红豆面包(125g),3,0,3,10.5
2014/9/1,1028861,迪亚联华---栖山店,10164,曼可顿美味方纯软心巧克力面包(125g),3,0,3,10.5
2014/9/1,1028861,迪亚联华---栖山店,10172,曼可顿特选系列经典白面包(400g),3,0,3,17.7
2014/9/1,1028861,迪亚联华---栖山店,10175,曼可顿黄金堡法式软丝面包,2,0,2,15.4
2014/9/1,1028861,迪亚联华---栖山店,10203,曼可顿特选系列粗粮吐司面包(400g),5,0,5,31.5
2014/9/1,1028861,迪亚联华---栖山店,10216,曼可顿红豆面包(136g),2,0,2,7.2
2014/9/1,1028861,迪亚联华---栖山店,10226,曼可顿皇冠面包-奶皇味(200g),2,0,2,15.2
2014/9/1,1028861,迪亚联华---栖山店,10231,曼可顿黄金蛋糕-原味(170g),2,0,2,14
2014/9/1,1028861,迪亚联华---栖山店,10263,曼可顿超醇面包(400g),6,0,6,44.76
2014/9/1,1029018,农工商---NO169,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),8,0,8,50.4
2014/9/1,1029018,农工商---NO169,6,曼可顿牛奶三文治面包-芝士口味(350g),7,0,7,44.1
2014/9/1,1029018,农工商---NO169,10155,曼可顿美味方香橙提子面包(125g),1,0,1,3.5
2014/9/1,1029018,农工商---NO169,10156,曼可顿美味方经典红豆面包(125g),1,0,1,3.5
2014/9/1,1029018,农工商---NO169,10175,曼可顿黄金堡法式软丝面包,1,0,1,8.1
2014/9/1,1029018,农工商---NO169,10193,曼可顿阳光蛋糕-香醇蛋奶味(189g),3,0,3,24
2014/9/1,1029018,农工商---NO169,10231,曼可顿黄金蛋糕-原味(170g),0,2,-2,-14.8
2014/9/1,1029018,农工商---NO169,10263,曼可顿超醇面包(400g),18,0,18,143.28
2014/9/1,1029018,农工商---NO169,10341,曼可顿超醇面包-全麦(200g),7,0,7,34.51
2014/9/1,1029018,农工商---NO169,10400,曼可顿强化营养面包（甜味）(310g),12,0,12,58.8
2014/9/1,1029018,农工商---NO169,10401,曼可顿强化营养面包（咸味）(310g),6,0,6,29.4
2014/9/1,1029020,农工商---NO200,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),3,0,3,18.9
2014/9/1,1029020,农工商---NO200,6,曼可顿牛奶三文治面包-芝士口味(350g),5,0,5,31.5
2014/9/1,1029020,农工商---NO200,10401,曼可顿强化营养面包（咸味）(310g),5,0,5,24.5
2014/9/1,1029021,农工商---NO160,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),5,5,0,0
2014/9/1,1029021,农工商---NO160,6,曼可顿牛奶三文治面包-芝士口味(350g),4,0,4,25.2
2014/9/1,1029021,农工商---NO160,10155,曼可顿美味方香橙提子面包(125g),2,0,2,7
2014/9/1,1029021,农工商---NO160,10156,曼可顿美味方经典红豆面包(125g),1,0,1,3.5
2014/9/1,1029021,农工商---NO160,10164,曼可顿美味方纯软心巧克力面包(125g),2,0,2,7
2014/9/1,1029021,农工商---NO160,10175,曼可顿黄金堡法式软丝面包,2,0,2,16.2
2014/9/1,1029021,农工商---NO160,10216,曼可顿红豆面包(136g),2,0,2,7.2
2014/9/1,1029021,农工商---NO160,10226,曼可顿皇冠面包-奶皇味(200g),1,1,0,0
2014/9/1,1029021,农工商---NO160,10231,曼可顿黄金蛋糕-原味(170g),5,5,0,0
2014/9/1,1029021,农工商---NO160,10263,曼可顿超醇面包(400g),12,0,12,95.52
2014/9/1,1029021,农工商---NO160,10333,曼可顿手撕包（65g）,6,0,6,14.28
2014/9/1,1029021,农工商---NO160,10341,曼可顿超醇面包-全麦(200g),3,0,3,14.79
2014/9/1,1029021,农工商---NO160,10401,曼可顿强化营养面包（咸味）(310g),1,1,0,0
2014/9/1,1029041,农工商---NO154,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),10,0,10,63
2014/9/1,1029041,农工商---NO154,6,曼可顿牛奶三文治面包-芝士口味(350g),10,0,10,63
2014/9/1,1029041,农工商---NO154,10155,曼可顿美味方香橙提子面包(125g),5,0,5,17.5
2014/9/1,1029041,农工商---NO154,10156,曼可顿美味方经典红豆面包(125g),5,0,5,17.5
2014/9/1,1029041,农工商---NO154,10164,曼可顿美味方纯软心巧克力面包(125g),5,0,5,17.5
2014/9/1,1029041,农工商---NO154,10172,曼可顿特选系列经典白面包(400g),4,0,4,23.6
2014/9/1,1029041,农工商---NO154,10175,曼可顿黄金堡法式软丝面包,4,0,4,32.4
2014/9/1,1029041,农工商---NO154,10203,曼可顿特选系列粗粮吐司面包(400g),4,0,4,25.2
2014/9/1,1029041,农工商---NO154,10226,曼可顿皇冠面包-奶皇味(200g),4,0,4,32
2014/9/1,1029041,农工商---NO154,10400,曼可顿强化营养面包（甜味）(310g),10,0,10,49
2014/9/1,1029041,农工商---NO154,10401,曼可顿强化营养面包（咸味）(310g),10,0,10,49
2014/9/1,1029960,迪亚联华—丰庄店,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),16,0,16,96
2014/9/1,1029960,迪亚联华—丰庄店,6,曼可顿牛奶三文治面包-芝士口味(350g),12,0,12,72
2014/9/1,1029960,迪亚联华—丰庄店,10164,曼可顿美味方纯软心巧克力面包(125g),2,0,2,7
2014/9/1,1029960,迪亚联华—丰庄店,10175,曼可顿黄金堡法式软丝面包,5,4,1,7.7
2014/9/1,1029960,迪亚联华—丰庄店,10226,曼可顿皇冠面包-奶皇味(200g),3,0,3,22.8
2014/9/1,1029960,迪亚联华—丰庄店,10231,曼可顿黄金蛋糕-原味(170g),3,0,3,21
2014/9/1,1029964,迪亚联华—淞良,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),5,0,5,30
2014/9/1,1029964,迪亚联华—淞良,6,曼可顿牛奶三文治面包-芝士口味(350g),7,0,7,42
2014/9/1,1029964,迪亚联华—淞良,10175,曼可顿黄金堡法式软丝面包,1,0,1,7.7
2014/9/1,1029964,迪亚联华—淞良,10226,曼可顿皇冠面包-奶皇味(200g),1,0,1,7.6
2014/9/1,1029964,迪亚联华—淞良,10231,曼可顿黄金蛋糕-原味(170g),1,0,1,7
2014/9/1,1029973,迪亚联华—松花江店,5,曼可顿牛奶三文治面包-蜂蜜口味(350g),6,0,6,36
2014/9/1,1029973,迪亚联华—松花江店,6,曼可顿牛奶三文治面包-芝士口味(350g),3,0,3,18
2014/9/1,1029973,迪亚联华—松花江店,10175,曼可顿黄金堡法式软丝面包,2,0,2,15.4
